product,category,brand,price,stock,sales,revenue,competitorPrice,month
Samsung Tablet 332,Tablet,Samsung,767.32,62,63,48341.16,805.24,Dec
Sony Accessories 333,Accessories,Sony,1646.92,184,126,207511.92,1613.16,Jun
Samsung Tablet 334,Tablet,Samsung,551.52,175,235,129607.2,545.28,Apr
Logitech Accessories 335,Accessories,Logitech,1025.75,274,462,473896.5,1128.71,Nov
Lenovo Laptop 336,Laptop,Lenovo,745.64,93,45,33553.8,760.63,Jan
Samsung Wearable 337,Wearable,Samsung,52.14,13,32,1668.48,49.8,Mar
Fitbit Wearable 338,Wearable,Fitbit,1585.49,15,467,740423.83,1806.45,Dec
Samsung Tablet 339,Tablet,Samsung,1202.85,110,23,27665.55,1128.51,Aug
Apple Wearable 340,Wearable,Apple,1422.88,292,22,31303.36,1630.05,Nov
JBL Accessories 341,Accessories,JBL,1916.7,264,45,86251.5,2196.63,Oct
Apple Tablet 342,Tablet,Apple,1971.38,204,389,766866.82,2018.17,Mar
Boat Accessories 343,Accessories,Boat,550.46,210,114,62752.44,627.79,Jun
Samsung Wearable 344,Wearable,Samsung,1095.6,276,14,15338.4,1008.43,Apr
Apple Tablet 345,Tablet,Apple,1492.17,91,43,64163.31,1574.45,Jun
Apple Tablet 346,Tablet,Apple,1549.22,239,69,106896.18,1678.08,Aug
Fitbit Wearable 347,Wearable,Fitbit,510.47,59,364,185811.08,507.38,Aug
Sony Accessories 348,Accessories,Sony,659.1,40,159,104796.9,661.81,Nov
Dell Laptop 349,Laptop,Dell,315.39,63,138,43523.82,293.65,Dec
Samsung Tablet 350,Tablet,Samsung,386.37,239,289,111660.93,434.18,Jul
Xiaomi Mobile 351,Mobile,Xiaomi,80.49,23,157,12636.93,75.65,Jul
Lenovo Laptop 352,Laptop,Lenovo,1341.2,14,55,73766,1329.26,Dec
Samsung Mobile 353,Mobile,Samsung,200.11,243,50,10005.5,211.66,May
Samsung Wearable 354,Wearable,Samsung,663.74,272,222,147350.28,683.12,Jul
Samsung Wearable 355,Wearable,Samsung,1779.49,289,145,258026.05,1812.44,Feb
Samsung Wearable 356,Wearable,Samsung,1087.87,199,69,75063.03,995.61,Jul
Apple Tablet 357,Tablet,Apple,516.34,247,72,37176.48,485.71,Aug
JBL Accessories 358,Accessories,JBL,691.87,174,397,274672.39,633.58,Dec
Sony Accessories 359,Accessories,Sony,638.78,147,365,233154.7,582.55,Jul
Lenovo Laptop 360,Laptop,Lenovo,1486.24,285,46,68367.04,1567.29,Mar
Logitech Accessories 361,Accessories,Logitech,629.22,294,45,28314.9,595.24,Apr
Fitbit Wearable 362,Wearable,Fitbit,151.01,128,404,61008.04,165.8,Dec
Logitech Accessories 363,Accessories,Logitech,384.85,221,347,133542.95,412.01,May
Apple Tablet 364,Tablet,Apple,818.55,215,103,84310.65,763.77,Feb
Boat Accessories 365,Accessories,Boat,1148.24,269,336,385808.64,1113.67,Jul
JBL Accessories 366,Accessories,JBL,1939.7,184,397,770060.9,1966.59,May
Dell Laptop 367,Laptop,Dell,999.09,18,51,50953.59,926.41,May
Lenovo Laptop 368,Laptop,Lenovo,647.78,43,125,80972.5,674.24,Sep
Apple Mobile 369,Mobile,Apple,754.11,87,258,194560.38,725.47,Jun
Sony Accessories 370,Accessories,Sony,1132.58,211,61,69087.38,1248.39,Aug
Samsung Wearable 371,Wearable,Samsung,576.25,67,48,27660,659.49,Jul
Apple Wearable 372,Wearable,Apple,328.9,112,56,18418.4,308.93,Jun
Apple Wearable 373,Wearable,Apple,1647.32,245,462,761061.84,1625.51,Jan
Fitbit Wearable 374,Wearable,Fitbit,1731.48,88,214,370536.72,1736.91,Oct
HP Laptop 375,Laptop,HP,1883.55,26,144,271231.2,1990.94,Jul
Sony Accessories 376,Accessories,Sony,1105.43,19,437,483072.91,1235.49,Oct
Apple Mobile 377,Mobile,Apple,1348.36,60,206,277762.16,1280.07,Aug
Lenovo Laptop 378,Laptop,Lenovo,1227.2,156,194,238076.8,1147.44,Dec
Samsung Mobile 379,Mobile,Samsung,236.35,146,310,73268.5,215.44,Dec
Apple Wearable 380,Wearable,Apple,1834.38,220,331,607179.78,1972.24,May
HP Laptop 381,Laptop,HP,1649.71,251,217,357987.07,1653.59,Jan
Sony Accessories 382,Accessories,Sony,1495.68,89,50,74784,1656.56,Apr
Xiaomi Mobile 383,Mobile,Xiaomi,1374.09,104,271,372378.39,1473.47,Apr
Samsung Tablet 384,Tablet,Samsung,1647.39,246,30,49421.7,1713.07,Apr
Samsung Tablet 385,Tablet,Samsung,967.3,38,354,342424.2,980.91,Aug
Logitech Accessories 386,Accessories,Logitech,1748.27,219,155,270981.85,1658.68,Apr
Apple Mobile 387,Mobile,Apple,297.95,224,58,17281.1,312.88,May
Logitech Accessories 388,Accessories,Logitech,1357.15,46,321,435645.15,1417.47,Oct
Apple Wearable 389,Wearable,Apple,1233.89,203,95,117219.55,1376.2,Oct
Apple Laptop 390,Laptop,Apple,1694.29,68,171,289723.59,1719.98,Jul
Lenovo Tablet 391,Tablet,Lenovo,1420.75,265,500,710375,1570.76,Apr
Logitech Accessories 392,Accessories,Logitech,1026.07,283,283,290377.81,1075.42,Sep
Dell Laptop 393,Laptop,Dell,1950.11,207,165,321768.15,2029.82,Oct
Dell Laptop 394,Laptop,Dell,610.53,52,79,48231.87,561.3,Mar
Samsung Tablet 395,Tablet,Samsung,80.44,144,411,33060.84,84.97,Aug
Boat Accessories 396,Accessories,Boat,126.29,73,237,29930.73,122.21,Feb
Noise Wearable 397,Wearable,Noise,1503.86,52,237,356414.82,1465.32,Mar
Boat Accessories 398,Accessories,Boat,1215.91,78,267,324647.97,1213.42,Aug
Apple Wearable 399,Wearable,Apple,711.9,212,437,311100.3,712.84,Apr
Boat Accessories 400,Accessories,Boat,129.65,50,350,45377.5,127.24,Dec
Samsung Wearable 401,Wearable,Samsung,1213.49,184,33,40045.17,1133.52,May
Sony Accessories 402,Accessories,Sony,955.62,89,253,241771.86,983.51,Dec
Lenovo Tablet 403,Tablet,Lenovo,1884.03,120,170,320285.1,2032.68,Dec
HP Laptop 404,Laptop,HP,96.99,175,366,35498.34,109.86,Feb
Dell Laptop 405,Laptop,Dell,141.14,211,231,32603.34,131.23,Mar
Lenovo Tablet 406,Tablet,Lenovo,1994.11,75,308,614185.88,1823.28,Oct
Lenovo Tablet 407,Tablet,Lenovo,1073.93,235,453,486490.29,1060.17,Aug
Dell Laptop 408,Laptop,Dell,1066.19,34,358,381696.02,1025.33,Nov
Samsung Tablet 409,Tablet,Samsung,759.62,260,302,229405.24,798.94,Apr
Logitech Accessories 410,Accessories,Logitech,1402.74,174,252,353490.48,1270.04,Jan
Apple Mobile 411,Mobile,Apple,1546.91,93,363,561528.33,1542.27,Mar
Apple Tablet 412,Tablet,Apple,885.12,129,376,332805.12,849.21,May
Apple Laptop 413,Laptop,Apple,807.25,187,485,391516.25,919.78,Jul
Lenovo Laptop 414,Laptop,Lenovo,1646.65,268,48,79039.2,1605.05,Oct
Logitech Accessories 415,Accessories,Logitech,262.55,188,478,125498.9,261.37,Feb
Apple Laptop 416,Laptop,Apple,812.64,143,385,312866.4,929.81,Jul
Sony Accessories 417,Accessories,Sony,571.15,150,250,142787.5,593.63,Jan
Apple Laptop 418,Laptop,Apple,1307.27,21,369,482382.63,1363.46,Apr
OnePlus Mobile 419,Mobile,OnePlus,296.93,277,454,134806.22,304.17,Sep
Fitbit Wearable 420,Wearable,Fitbit,1469.91,78,473,695267.43,1380.81,Jan
Samsung Mobile 421,Mobile,Samsung,1657.18,115,414,686072.52,1794.1,Dec
Boat Accessories 422,Accessories,Boat,1101.33,104,200,220266,1217.81,Sep
Lenovo Laptop 423,Laptop,Lenovo,1763.37,248,92,162230.04,1765.28,Jun
Apple Mobile 424,Mobile,Apple,761,41,438,333318,767.53,Jan
Apple Laptop 425,Laptop,Apple,805.25,219,108,86967,790.13,Jul
Apple Tablet 426,Tablet,Apple,815.95,53,113,92202.35,936.59,Dec
Apple Tablet 427,Tablet,Apple,1586.56,184,429,680634.24,1740.18,Sep
Apple Wearable 428,Wearable,Apple,252.09,218,475,119742.75,265.93,Jan
Samsung Mobile 429,Mobile,Samsung,1298.61,48,412,535027.32,1409.6,Nov
Xiaomi Mobile 430,Mobile,Xiaomi,219.86,46,432,94979.52,201.7,Apr
HP Laptop 431,Laptop,HP,396.82,129,472,187299.04,386.38,May
Samsung Mobile 432,Mobile,Samsung,298.27,16,467,139292.09,342.12,Apr
Dell Laptop 433,Laptop,Dell,180.98,49,462,83612.76,177.86,Mar
Boat Accessories 434,Accessories,Boat,1206.1,140,350,422135,1132.13,Apr
Apple Tablet 435,Tablet,Apple,1250.86,68,207,258928.02,1367.98,Feb
Apple Tablet 436,Tablet,Apple,1597.89,24,285,455398.65,1614.11,Jan
HP Laptop 437,Laptop,HP,1420.37,42,200,284074,1436.6,Sep
Apple Mobile 438,Mobile,Apple,970.61,289,93,90266.73,975.05,Oct
Samsung Wearable 439,Wearable,Samsung,291.31,14,334,97297.54,324.47,Jul
HP Laptop 440,Laptop,HP,999.81,98,497,496905.57,934.22,Dec
Lenovo Tablet 441,Tablet,Lenovo,300.93,32,198,59584.14,340.71,Jul
Xiaomi Mobile 442,Mobile,Xiaomi,1081.1,29,108,116758.8,1006.75,Nov
OnePlus Mobile 443,Mobile,OnePlus,1827.57,193,29,52999.53,1913.82,Jun
Boat Accessories 444,Accessories,Boat,550.18,291,76,41813.68,611.57,Feb
Xiaomi Mobile 445,Mobile,Xiaomi,1236.6,200,257,317806.2,1159.61,Apr
Apple Tablet 446,Tablet,Apple,424.03,88,474,200990.22,414.26,Jul
Boat Accessories 447,Accessories,Boat,281,254,432,121392,296.36,Nov
Samsung Tablet 448,Tablet,Samsung,1604.84,44,229,367508.36,1836.66,Jun
HP Laptop 449,Laptop,HP,1385.47,104,194,268781.18,1285.26,Nov
Sony Accessories 450,Accessories,Sony,744.78,108,441,328447.98,697.82,Jul
Logitech Accessories 451,Accessories,Logitech,402.58,87,421,169486.18,459.65,Aug
Apple Laptop 452,Laptop,Apple,1657.56,99,57,94480.92,1807.54,Sep
OnePlus Mobile 453,Mobile,OnePlus,1585.7,28,148,234683.6,1643.84,Jan
OnePlus Mobile 454,Mobile,OnePlus,1174.84,143,81,95162.04,1213.24,Mar
Samsung Wearable 455,Wearable,Samsung,1796.27,100,92,165256.84,1852.07,Dec
Lenovo Laptop 456,Laptop,Lenovo,1521.51,161,61,92812.11,1441.84,Mar
Apple Tablet 457,Tablet,Apple,1871.25,112,390,729787.5,2102.68,Nov
Samsung Tablet 458,Tablet,Samsung,1793.81,101,145,260102.45,1874.26,Jun
Apple Mobile 459,Mobile,Apple,1580.93,91,343,542258.99,1477.14,Apr
Apple Mobile 460,Mobile,Apple,1762.24,79,451,794770.24,1757.45,Feb
JBL Accessories 461,Accessories,JBL,167.11,167,128,21390.08,180.02,Nov
Noise Wearable 462,Wearable,Noise,1313.19,76,197,258698.43,1231.35,Jan
Logitech Accessories 463,Accessories,Logitech,1714.63,132,207,354928.41,1954.16,May
Lenovo Laptop 464,Laptop,Lenovo,776.56,65,59,45817.04,862.27,Feb
Dell Laptop 465,Laptop,Dell,731.6,84,346,253133.6,717.92,Sep
Xiaomi Mobile 466,Mobile,Xiaomi,1907.11,107,65,123962.15,2098.86,Sep
Apple Mobile 467,Mobile,Apple,1284.47,20,323,414883.81,1368.86,Apr
JBL Accessories 468,Accessories,JBL,512.79,102,404,207167.16,461.52,May
Samsung Tablet 469,Tablet,Samsung,754.84,206,447,337413.48,738.21,Jan
Apple Laptop 470,Laptop,Apple,1006.7,258,193,194293.1,939.65,Jul
Samsung Wearable 471,Wearable,Samsung,179.57,131,317,56923.69,166.78,Jan
Fitbit Wearable 472,Wearable,Fitbit,813.35,85,40,32534,773.54,Jan
HP Laptop 473,Laptop,HP,778.12,76,76,59137.12,744.83,May
OnePlus Mobile 474,Mobile,OnePlus,394.65,121,439,173251.35,401.41,Jun
Noise Wearable 475,Wearable,Noise,856.46,247,495,423947.7,883.78,Sep
Samsung Mobile 476,Mobile,Samsung,637.27,20,359,228779.93,636.58,Aug
Lenovo Tablet 477,Tablet,Lenovo,1287.32,296,235,302520.2,1182.1,Jul
Boat Accessories 478,Accessories,Boat,924.72,176,295,272792.4,981.6,Jun
Lenovo Laptop 479,Laptop,Lenovo,88.19,272,356,31395.64,80.45,Jul
Fitbit Wearable 480,Wearable,Fitbit,944.13,125,299,282294.87,1056.94,Feb
Boat Accessories 481,Accessories,Boat,1077.7,218,341,367495.7,1073.05,Nov
Samsung Mobile 482,Mobile,Samsung,1532.39,244,365,559322.35,1546.73,Jan
Apple Tablet 483,Tablet,Apple,1299.52,87,408,530204.16,1181.18,Nov
Boat Accessories 484,Accessories,Boat,171.7,297,492,84476.4,165.03,May
Samsung Mobile 485,Mobile,Samsung,1004.73,84,438,440071.74,904.62,Apr
Xiaomi Mobile 486,Mobile,Xiaomi,542.83,225,378,205189.74,515.39,Dec
OnePlus Mobile 487,Mobile,OnePlus,844.28,114,93,78518.04,869.92,Jan
Noise Wearable 488,Wearable,Noise,819.23,5,17,13926.91,737.42,Oct
Lenovo Tablet 489,Tablet,Lenovo,1376.33,176,253,348211.49,1284.97,Feb
Dell Laptop 490,Laptop,Dell,1055.76,66,175,184758,1209.42,May
Apple Mobile 491,Mobile,Apple,1620.56,220,359,581781.04,1490.95,Mar
Noise Wearable 492,Wearable,Noise,1230,237,168,206640,1231.34,Dec
Boat Accessories 493,Accessories,Boat,1556.52,53,480,747129.6,1765.19,Oct
Noise Wearable 494,Wearable,Noise,1763.66,18,212,373895.92,1607.11,Jul
Apple Laptop 495,Laptop,Apple,1752.84,188,389,681854.76,1901.96,Nov
Samsung Wearable 496,Wearable,Samsung,1386.07,157,391,541953.37,1519.58,Jan
Lenovo Tablet 497,Tablet,Lenovo,111.93,62,306,34250.58,102.05,Apr
Fitbit Wearable 498,Wearable,Fitbit,1547.52,25,486,752094.72,1594.42,Nov
HP Laptop 499,Laptop,HP,1448.74,171,424,614265.76,1345.1,May
Lenovo Laptop 500,Laptop,Lenovo,859.6,267,266,228653.6,805.08,Sep
Apple Mobile 501,Mobile,Apple,131.74,228,159,20946.66,148.4,May
Noise Wearable 502,Wearable,Noise,799.83,108,485,387917.55,825.3,Nov
Noise Wearable 503,Wearable,Noise,1365.08,45,257,350825.56,1270.75,May
Dell Laptop 504,Laptop,Dell,1263.77,298,459,580070.43,1378.55,Sep
Dell Laptop 505,Laptop,Dell,449.04,280,144,64661.76,513.42,May
Lenovo Laptop 506,Laptop,Lenovo,571.71,263,424,242405.04,548.19,Feb
OnePlus Mobile 507,Mobile,OnePlus,769.48,282,200,153896,814.07,Nov
Samsung Tablet 508,Tablet,Samsung,1845.39,276,223,411521.97,1954.18,Mar
Boat Accessories 509,Accessories,Boat,397.72,152,339,134827.08,442.95,Jun
Apple Laptop 510,Laptop,Apple,1452.1,52,120,174252,1420.1,Oct
Lenovo Tablet 511,Tablet,Lenovo,1564.11,54,243,380078.73,1566.9,May
JBL Accessories 512,Accessories,JBL,1724.12,92,184,317238.08,1577.78,Aug
HP Laptop 513,Laptop,HP,295.89,151,107,31660.23,311.48,Aug
Samsung Tablet 514,Tablet,Samsung,1066.49,268,471,502316.79,1081.36,Oct
Apple Tablet 515,Tablet,Apple,202.79,82,385,78074.15,214.31,Dec
Samsung Tablet 516,Tablet,Samsung,628.57,160,151,94914.07,585.43,Jul
HP Laptop 517,Laptop,HP,1885.31,213,13,24509.03,1925.91,Jun
Lenovo Tablet 518,Tablet,Lenovo,1828.68,296,148,270644.64,1773.25,Aug
JBL Accessories 519,Accessories,JBL,726.54,38,35,25428.9,703.71,Apr
JBL Accessories 520,Accessories,JBL,1066.57,5,65,69327.05,1196.41,Jan
OnePlus Mobile 521,Mobile,OnePlus,1013.99,32,450,456295.5,1013.46,Oct
Fitbit Wearable 522,Wearable,Fitbit,1337.68,148,473,632722.64,1363.74,Feb
Sony Accessories 523,Accessories,Sony,1376.86,274,93,128047.98,1344.88,May
Logitech Accessories 524,Accessories,Logitech,925.18,107,466,431133.88,957.9,Feb
Lenovo Laptop 525,Laptop,Lenovo,1808.63,132,366,661958.58,1958.55,May
JBL Accessories 526,Accessories,JBL,68.07,35,100,6807,66.95,Mar
Apple Laptop 527,Laptop,Apple,1237.91,262,381,471643.71,1166.51,Nov
Dell Laptop 528,Laptop,Dell,82.31,145,361,29713.91,89.12,Feb
Samsung Tablet 529,Tablet,Samsung,975.05,58,169,164783.45,1011.14,Jul
Apple Laptop 530,Laptop,Apple,1632.94,108,39,63684.66,1740.47,Jan
Fitbit Wearable 531,Wearable,Fitbit,1679.31,255,93,156175.83,1660.49,Mar
HP Laptop 532,Laptop,HP,1778.98,279,314,558599.72,1961.7,Feb
Apple Tablet 533,Tablet,Apple,1689.98,214,249,420805.02,1532.89,Mar
Boat Accessories 534,Accessories,Boat,158.4,59,445,70488,171.49,Nov
Apple Tablet 535,Tablet,Apple,1245.7,277,42,52319.4,1283.45,Dec
Xiaomi Mobile 536,Mobile,Xiaomi,1775.69,130,330,585977.7,1875.28,Apr
Samsung Tablet 537,Tablet,Samsung,1040.74,250,317,329914.58,1148.56,Sep
JBL Accessories 538,Accessories,JBL,1167.58,178,57,66552.06,1295.85,Feb
Lenovo Tablet 539,Tablet,Lenovo,1034.76,144,184,190395.84,1049.27,Dec
Xiaomi Mobile 540,Mobile,Xiaomi,1751.07,291,186,325699.02,1791.93,Jan
Logitech Accessories 541,Accessories,Logitech,723.13,173,187,135225.31,676.72,Sep
Apple Tablet 542,Tablet,Apple,350.94,56,244,85629.36,402.34,Nov
HP Laptop 543,Laptop,HP,1994.62,102,269,536552.78,2270.78,Jul
Lenovo Laptop 544,Laptop,Lenovo,508.59,218,386,196315.74,470.58,Jan
Lenovo Tablet 545,Tablet,Lenovo,1736.73,62,13,22577.49,1581.39,Mar
Apple Tablet 546,Tablet,Apple,1064.31,206,301,320357.31,1108.24,Sep
OnePlus Mobile 547,Mobile,OnePlus,1394.61,231,16,22313.76,1316.95,Jun
Samsung Wearable 548,Wearable,Samsung,129.06,282,416,53688.96,147.07,Oct
Apple Mobile 549,Mobile,Apple,737.15,251,232,171018.8,794.18,Apr
Samsung Tablet 550,Tablet,Samsung,133.4,208,105,14007,150.16,Feb
Sony Accessories 551,Accessories,Sony,1836.25,219,399,732663.75,2021.59,Jun
Boat Accessories 552,Accessories,Boat,1160.42,80,191,221640.22,1214.58,Nov
Samsung Tablet 553,Tablet,Samsung,728.93,258,439,320000.27,811.68,Oct
Logitech Accessories 554,Accessories,Logitech,1296.82,199,273,354031.86,1279.96,Dec
Apple Wearable 555,Wearable,Apple,1325.09,295,429,568463.61,1311.7,Nov
Fitbit Wearable 556,Wearable,Fitbit,888.81,85,171,151986.51,1013.45,Dec
Dell Laptop 557,Laptop,Dell,1104.85,207,443,489448.55,1094.9,Dec
Apple Tablet 558,Tablet,Apple,1528.73,101,219,334791.87,1461.64,Jul
JBL Accessories 559,Accessories,JBL,563.95,20,115,64854.25,533.87,Dec
Sony Accessories 560,Accessories,Sony,1614.42,70,217,350329.14,1629.73,May
Lenovo Laptop 561,Laptop,Lenovo,1165.47,116,394,459195.18,1060.56,Jan
Noise Wearable 562,Wearable,Noise,1638.9,205,174,285168.6,1592.83,Oct
Samsung Wearable 563,Wearable,Samsung,397.06,283,468,185824.08,385.04,Aug
Xiaomi Mobile 564,Mobile,Xiaomi,246.99,196,486,120037.14,236.96,Oct
Logitech Accessories 565,Accessories,Logitech,1734.35,57,448,776988.8,1826.5,May
Samsung Tablet 566,Tablet,Samsung,362.41,5,324,117420.84,358.54,Feb
Samsung Mobile 567,Mobile,Samsung,1938.76,120,30,58162.8,1806.32,May
Samsung Tablet 568,Tablet,Samsung,495.84,29,97,48096.48,458.63,Mar
Lenovo Laptop 569,Laptop,Lenovo,788.28,31,446,351572.88,717.72,Feb
Samsung Wearable 570,Wearable,Samsung,53.67,249,344,18462.48,60.57,Oct
Dell Laptop 571,Laptop,Dell,1691.81,278,416,703792.96,1768.68,Nov
Samsung Tablet 572,Tablet,Samsung,1632.93,203,236,385371.48,1538,Sep
Samsung Mobile 573,Mobile,Samsung,346.85,266,234,81162.9,388.37,Apr
Xiaomi Mobile 574,Mobile,Xiaomi,1501.12,158,497,746056.64,1705.76,Jan
HP Laptop 575,Laptop,HP,1179.08,113,498,587181.84,1259.48,Sep
Fitbit Wearable 576,Wearable,Fitbit,1209.66,279,435,526202.1,1355.09,Sep
Apple Tablet 577,Tablet,Apple,790.7,163,243,192140.1,819.58,Apr
OnePlus Mobile 578,Mobile,OnePlus,1927.31,99,251,483754.81,1753.45,Aug
Apple Tablet 579,Tablet,Apple,1796.39,196,301,540713.39,1797.83,Feb
Logitech Accessories 580,Accessories,Logitech,301.06,115,309,93027.54,305.13,Mar
Apple Tablet 581,Tablet,Apple,1756.86,113,156,274070.16,1912.49,Nov
Fitbit Wearable 582,Wearable,Fitbit,822.04,275,376,309087.04,800.65,Nov
Lenovo Tablet 583,Tablet,Lenovo,1550.66,18,183,283770.78,1515.62,May
Fitbit Wearable 584,Wearable,Fitbit,251.05,55,410,102930.5,272.99,May
Samsung Mobile 585,Mobile,Samsung,1582.12,18,213,336991.56,1437.91,May
Apple Laptop 586,Laptop,Apple,576.73,93,217,125150.41,544.32,Aug
Noise Wearable 587,Wearable,Noise,201.58,185,309,62288.22,220.38,Feb
Lenovo Laptop 588,Laptop,Lenovo,180.17,190,123,22160.91,163.09,Jun
Samsung Tablet 589,Tablet,Samsung,1314.54,89,88,115679.52,1481.19,May
HP Laptop 590,Laptop,HP,261.52,122,350,91532,292.56,Feb
Lenovo Tablet 591,Tablet,Lenovo,1573.49,140,409,643557.41,1760.78,Feb
Logitech Accessories 592,Accessories,Logitech,1432.14,198,281,402431.34,1361.17,Apr
Lenovo Laptop 593,Laptop,Lenovo,363.79,161,227,82580.33,391.76,Apr
Fitbit Wearable 594,Wearable,Fitbit,1952.34,274,264,515417.76,2203.44,May
Sony Accessories 595,Accessories,Sony,1574.42,24,371,584109.82,1695.02,May
Samsung Mobile 596,Mobile,Samsung,1469.27,239,334,490736.18,1496.91,Apr
Apple Mobile 597,Mobile,Apple,1186.42,298,314,372535.88,1130.48,Oct
Sony Accessories 598,Accessories,Sony,458.72,215,402,184405.44,484.09,Feb
Dell Laptop 599,Laptop,Dell,1304.3,104,451,588239.3,1330.28,Aug
Lenovo Tablet 600,Tablet,Lenovo,1135.66,6,493,559880.38,1187.86,May
Noise Wearable 601,Wearable,Noise,731.49,198,308,225298.92,838.69,Jul
Apple Tablet 602,Tablet,Apple,1360.65,124,133,180966.45,1314.51,Aug
Boat Accessories 603,Accessories,Boat,607.7,64,493,299596.1,631.97,Jul
Apple Wearable 604,Wearable,Apple,887.17,9,216,191628.72,1007.28,Feb
Boat Accessories 605,Accessories,Boat,1891.44,289,369,697941.36,1921.88,Apr
Apple Mobile 606,Mobile,Apple,1553.08,286,233,361867.64,1644.01,Mar
Dell Laptop 607,Laptop,Dell,1247.21,81,39,48641.19,1172.55,Feb
Samsung Tablet 608,Tablet,Samsung,1853.72,32,281,520895.32,1685.06,Nov
Boat Accessories 609,Accessories,Boat,1327.73,134,289,383713.97,1232.63,Mar
Dell Laptop 610,Laptop,Dell,1864.89,202,108,201408.12,1751.6,Feb
Apple Laptop 611,Laptop,Apple,152.92,269,390,59638.8,165.13,Feb
Dell Laptop 612,Laptop,Dell,1891.2,9,423,799977.6,1709.99,Sep
Samsung Mobile 613,Mobile,Samsung,409.47,162,91,37261.77,420.39,May
Fitbit Wearable 614,Wearable,Fitbit,89.62,112,33,2957.46,82.15,Nov
Lenovo Laptop 615,Laptop,Lenovo,1878.49,109,167,313707.83,1729.09,Mar
Apple Tablet 616,Tablet,Apple,1480.84,145,284,420558.56,1472.89,May
Apple Wearable 617,Wearable,Apple,1016.22,93,391,397342.02,1099.46,May
Samsung Mobile 618,Mobile,Samsung,1854.18,20,169,313356.42,1866.43,Feb
OnePlus Mobile 619,Mobile,OnePlus,437.51,88,393,171941.43,414.53,May
Sony Accessories 620,Accessories,Sony,943.74,150,126,118911.24,1056.8,Apr
HP Laptop 621,Laptop,HP,584.28,266,226,132047.28,572.11,Dec
Apple Wearable 622,Wearable,Apple,438.88,234,18,7899.84,460.1,Mar
Lenovo Tablet 623,Tablet,Lenovo,1690.99,81,281,475168.19,1688.27,Jun
JBL Accessories 624,Accessories,JBL,1908.89,264,154,293969.06,2147.53,Jan
Fitbit Wearable 625,Wearable,Fitbit,110.52,187,96,10609.92,123.34,Mar
Apple Tablet 626,Tablet,Apple,506.24,100,302,152884.48,498.41,Jul
Xiaomi Mobile 627,Mobile,Xiaomi,377.94,143,114,43085.16,400.82,Sep
HP Laptop 628,Laptop,HP,1372.87,153,275,377539.25,1517.06,Oct
Noise Wearable 629,Wearable,Noise,201.88,28,12,2422.56,223.66,Feb
Lenovo Tablet 630,Tablet,Lenovo,1388.81,288,167,231931.27,1418.86,Mar
Samsung Tablet 631,Tablet,Samsung,1539.56,227,263,404904.28,1684.18,Jun
HP Laptop 632,Laptop,HP,90.31,8,231,20861.61,97.88,Nov
Lenovo Tablet 633,Tablet,Lenovo,1993.91,123,107,213348.37,1802.13,Aug
Samsung Tablet 634,Tablet,Samsung,1360.01,107,216,293762.16,1515.39,Jan
OnePlus Mobile 635,Mobile,OnePlus,935.56,175,103,96362.68,986.37,Feb
Apple Wearable 636,Wearable,Apple,1058.16,88,338,357658.08,1206.74,Apr
Sony Accessories 637,Accessories,Sony,889.41,213,89,79157.49,935.18,Aug
Lenovo Laptop 638,Laptop,Lenovo,884.29,87,449,397046.21,981.68,Oct
Apple Wearable 639,Wearable,Apple,1093.02,156,290,316975.8,1211.3,Oct
Samsung Tablet 640,Tablet,Samsung,1463.94,8,129,188848.26,1457.56,Jul
Xiaomi Mobile 641,Mobile,Xiaomi,109.55,294,348,38123.4,122.68,Mar
Samsung Wearable 642,Wearable,Samsung,1753.35,80,431,755693.85,1794.63,Mar
Logitech Accessories 643,Accessories,Logitech,1312.73,125,455,597292.15,1197.16,Oct
Samsung Mobile 644,Mobile,Samsung,868.77,67,248,215454.96,900.91,Feb
JBL Accessories 645,Accessories,JBL,1284.57,219,318,408493.26,1289.6,Aug
OnePlus Mobile 646,Mobile,OnePlus,476.71,21,53,25265.63,507.09,Sep
Logitech Accessories 647,Accessories,Logitech,1497.18,67,21,31440.78,1446.67,Dec
Apple Wearable 648,Wearable,Apple,1588.25,75,95,150883.75,1465.44,Oct
Dell Laptop 649,Laptop,Dell,1956.52,114,151,295434.52,2216.86,Sep
Lenovo Laptop 650,Laptop,Lenovo,489.1,295,210,102711,554,Jan
